tweet_text;classes
Atendimento ótimo carne perfeita.;servico
Atendimento otimo comida  da melhor qualidade.;servico
Atendimento ótimo do DENYS, muito educado, gente boa, muito bom.;servico
Atendimento ótimo do Senna, ambiente aconchegante,espaçoso, som com boa escolha de estilos, a comida 100% maravilhosa e bem servida.;servico
Atendimento ótimo e  um franguinho assado muito bom.;servico
Atendimento ótimo e comida boa tb.;servico
Atendimento ótimo e cordialidade.;servico
Atendimento ótimo e qualidade maravilhosa da comida.;servico
Aténdimento ótimo por José Gregório.;servico
Atendimento ótimo!;servico
Atendimento ótimo, ambiente agradável lugar excelente para encontros, aniversário e todos os tipos de confraternizações...;servico
Atendimento ótimo, caipirinha deliciosa e chopp gelado.;servico
Atendimento ótimo, carne maravilhosa no ponto certo, otimos acompanhamentos, e o preço está bom em comparação a outros restaurantes de Manaus.;servico
Atendimento ótimo, e preço razoável!;servico
Atendimento ótimo, preço muito bom, pizza saborosa, nota 10.;servico
Atendimento ótimo.;servico
Atendimento perfeito, comida deliciosa e ótima companhia!;servico
Atendimento perfeito, suco muito bom, filé estupendo.;servico
Atendimento péssimo.;servico
Atendimento péssimo, acho que a atendente esperava eu entrar na cozinha pra preparar o meu próprio café.;servico
Atendimento péssimo, sem organização total com as pessoas.;servico
Atendimento por Whatsapp horrível, precisei insistir pra concluir o pedido, pois a atendente Janaína se esforçou pra tornar o atendimento desagradável., Foram vinte e cinco minutos com longas esperas pra receber cada resposta.;servico
Atendimento rápido com qualidade e muito bom os pratos oferecidos.;servico
Atendimento rápido e a pizza extraordinária.;servico
Atendimento rápido e comida de qualidade!;servico
Atendimento rápido e preço camarada.;servico
Atendimento rápido, várias opções no cardapio, tradionalmente bom em carnes, pedir com atenção!;servico
Atendimento ruim, garçons desatentos e sem comando.;servico
Atendimento ruim.;servico
Atendimento sempre excepcional, o mesmo padrão de qualidade, ambiente limpo e super bem frequentado.;servico
Atendimento sensacional.;servico
Atendimento super rápido e comida boa.;servico
Atendimento top, comida top, e preços acessíveis, restaurante sofisticado,e por ser bom e único na cidade, sempre esta lotado.;servico
Atendimento, comida e bebidas excelentes.;servico
Atendimento, comida,ambiente... Sem dúvida e a melhor rede de restaurantes do Brasil!;servico
Atendimento, PRATOS FANTÁSTICOS, preço justo.;servico
Atentimento excelente !;servico
Atentimento top, funcionários bem divertidos !!!;servico
Bar histórico...bom atendimento...cerveja bem gelada..bons petiscos.;servico
Bares badalados na mesma rua perdem em atendimento.;servico
Bebida ok, climatização ruim pois estava muito quente, cantora ai vivo fraca e com músicas fracas, atendimento excelente, comida regular.;servico
Bem decorada, fácil acesso, bom atendimento, oferece bastante variedades de produtos.;servico
Bem localizado e com atendimento de alto nível!;servico
Bem localizado, música ambiente e para todos os gostos, comida deliciosa e atendimento excepcional.;servico
Bem organizado, atendimento muito bom e estacionamento pra pessoas com necessidades especiais.;servico
Bem recepcionado,pessoal bem treinado e educado.Pirarucu fantástico,pena que o molho camarão um pouquinho salgado,mas no geral formidável.Sorvete de tucumã muito bom mesmo.Bons preços.;servico
Boa atendimento e preço justo.;servico
Boa comida e atendimento, mas ainda falta encanto.;servico
Boa comida e atendimento.;servico
Boa comida, bom ambiente, excelente atendimento.;servico
Boa comida,ambiente agradável, música boa atendimento excelente Rafael Vieira.;servico
Boa localização, ambiente agradável, brinquedoteca com vários atrativos para as crianças e atendimento excelente.;servico
Boa localização, atendimento legal, ambiente grande e ventilado, sem ar condicionado.;servico
Boa qualidade da comida e bom atendimento, porém os preços são altos.;servico
Boa qualidade, preço bom pra rodízio e bom atendimento.;servico
Boa qualidade, preço compatível,  atendimento pode melhorar.;servico
Boa variedade de carnes nobres e ótimos acompanhamentos, atendimento rápido..;servico
boa variedade de cervejas e impressionante variedade de cachacas, bons tiragostos, bastante barulhento, atendimento no geral demorado, costuma estar lotado, bom para passar uma noite bebericando e comendo com com amigos.;servico
Bom atendimento .;servico
Bom atendimento cerveja super gelada.;servico
Bom atendimento dos garçãos.;servico
Bom atendimento e comida deliciosa!;servico
Bom atendimento e preço justo.;servico
Bom atendimento é tudo que o cliente precisa, satisfação e isso foi o melhor e o mais importante a deliciosa carne de sol continua a melhor da cidade de Manaus.;servico
Bom atendimento, belos atendentes e ótimo lanche!.;servico
Bom atendimento, boa comida... com destaques para a carne de sol e a maionese.;servico
Bom atendimento, cerveja gelada..;servico
Bom atendimento, lanches gostosos, preço um pouco caro.;servico
Bom atendimento, lugar agradável.. estacionamento e preço justo.;servico
Bom atendimento, os pratos são muito bons, preço acessível.;servico
Bom atendimento, pratos diferenciados e bom custo benefício.;servico
Bom atendimento, preço justo e ambiente agradável.;servico
Bom atendimento, preço justo, pelo q é oferecido.;servico
Bom atendimento.;servico
Bom café, falta uma melhor apresentação dos tipos de grãos,  não servem água com gás, ótima opção de lanches, porém, com valor um pouco salgado..;servico
Bom churrasco, preço razoável, bom atendimento.;servico
Bom custo benefício porém o atendimento fica muito lento de domingo.;servico
Bom d+para a família se divertir, está sempre lotado mas vale a pena esperar, comendo um bom salgado, os atendentes são bem educados e orientam sobre como realizar uma boa competição.;servico
Bom fui em um dia de sabado e como todos os locais de qualidade foi preciso aguardar uns 30 minutos porque escolhemois o mesanino para ficar, pois no térreo seria, muito mais tempo acredito.;servico
Bom garçom Gabriel, bom ambiente para vir com as crianças...Boa comida e bom preço.;servico
Bom local para café da tarde e lanches, boa localização, tem estacionamento, bom atendimento, tem ambiente térreo e mezanino, preços ok.;servico
Bom local para matar a fome com atendimento rápido e boa pizza.;servico
Bom local, instagramável, funcionários simpáticos, ambientes com espaço kids, área externa pra rua e pro bairro, showzinho ao vivo, área interna climatizada com 2 andares, tendo referência locais e até de série.;servico
Bom lugar para conhecer a gastronomia regional e bom atendimento e ambiente agradável e preço convidativo.;servico
Bom restaurante e ótimo atendimento do garçom Senna.;servico
Bom serviço, boa comida e bom atendimento!;servico
Bons pratos, preço justo, ambiente e decoração agradável, bom atendimento.;servico
Cada dia que passa o coqueiro verde cai sua qualidade já começa pela entrega pedi 20:34 a carne de sol chegou 21:26 e a atendente ainda vem dizer na tua cara que tá com 35 minutos que eu pedi acho que ela pensa que eu sou cego e ainda tem mais maionese sem sabor macaxeira dura e não cozinhan antes de frita fritan crua mesmo uma taxa de entrega como se eu morasse na cidade nova moro no centro12.00 reais  não indico pra ninguém.;servico
Café bem servido e de qualidade,ambiente agradável, muito bom atendimento.;servico
Cara foi muito incrível, melhor restaurante de Manaus #coco bambu, melhores pratos melhores sobremesas, juntamente com o garçom muito top é incrível, #LUCAS??;servico
Cara que lugar bom, o atendimento é perfeito, e o café melhor ainda.;servico
Carne de sol deliciosa, bom atendimento, ótimo preço e bem localizado.;servico
Carne passou muito do ponto e outros pratos não vem com os ingredientes descritos talvez a casa só funcione direito quando a Chef está presente.;servico
Carnes deliciosas e as saladas são maravilhosas.. música boa e atendimento excelente.;servico
Carnes diversas, acompanhamentos saborosos, e atendimento maravilhoso.;servico
Carnes excelentes, atendimento muito, tem espaço kids (só que fica no andar de baixo do restaurante, próximo a garagem), muito caro o valor.;servico
Carnes maravilhosas , custo benefício , atendimento de primeira , ambiente  Agradável , música ambiente sensacional.;servico
Casa especializada em comida paraense, onde o maior objetivo é satisfazer os clientes.;servico
Cerveja gelada, bom atendimento e música agradável.;servico
Cerveja gelada, tira-gostos muito bom, ótimo ambiente e atendimento bem realizado.;servico
Cerveja geladissima, bom atendimento, ótimos preços e cardápio variado, ambiente climatizado.;servico
Churrascaria alto nivel.maravilhosa,comida de primeira atendimento espetacular,parabéns ao garçons,inclusive o alexandre.;servico
Churrascaria com excelente variedade de saladas, pratos quentes e é claro carnes de primeira, melhor atendimento de Manaus de todos os restaurantes visitados, não deixa a desejar em nada para outras churrascarias famosas dos grandes centros...;servico
Churrascaria top de primeira, atendimento único e sem igual e o ambiente familiar... Recomendo se podesse daria 10 estrelas.;servico
Climatizado, com decoração típica do Rio Grande do Sul e excelente atendimento, oferece self-service e pratos à La Carte, típicos gaúchos e também da culinária regional e nacional.;servico
Coco bambu nunca decepciona, ótimo atendimento e comida excepcional.;servico
Colaboradores bem gentis.;servico
Com atendimento top!;servico
Com certeza um dos melhores estabelecimentos da cidade, aqui você consegue comer bem e ainda ser muito bem atendido.;servico
Com pratos sofisticados, ambiente aconchegante e atendimento intimista, o Banzeiro entrega uma ótima experiência gastronômica na amazônia.;servico
Com toda certeza é a melhor churrascaria de Manaus, comida muito boa, bom atendimento, preços bons, o lugar é agradável.;servico
Com um excelente atendimento, boa acomodação e uma comida maravilhosa!;servico
Com uma decoração pitoresca e bom atendimento, recomendo para que quer provar a gastronomia local, apresenta um bom custo benefício, com preços médio entre R$50,00 e R$100,00.;servico
Comi 3 pratos diferentes em ocasiões diferentes e sempre muito bem servido, com um cozimento impecável e um ótimo serviço, os preços são muito bons!;servico
Comida ao ponto certo e super gostoso, para quem veio buscar informação sobre o local e atendimento, super indico!;servico
Comida bem feita, bons ingredientes, bom atendimento a não ser quando bem lotado, bons sucos e ótimo preço.;servico
Comida boa , atendimento bom , somente a questão de reservas que é horrível , fiz uma reserva e na hora que cheguei não estava lá o meu nome , muita irresponsabilidae!!;servico
Comida boa ,ótimo ambiente ,bom atendimento .só não gostei da espera por uma mesa.;servico
Comida boa e bem servida, bom serviço, boa música, tranquilo.;servico
Comida boa e bom atendimento.;servico
Comida boa e funcionários muito educados.;servico
Comida boa e no preço top, muitas opções no cardápio, atendentes super rápidos e solícitos.;servico
Comida boa prato feito acessível, a última vez que fui no local achei a farofa carregada no sal acredita que foi apenas um erro mas é bom informar pois isso deve ser endentificado antes de servir ao cliente unidade do shopping Manauara.;servico
Comida boa preço mediano para o que ser E. Garçom gnt boa que atendeu ...esqueci o nome.pq era meio diferente o nome dele Mais gnt boa d mais.;servico
Comida boa, ambiente agradável, garçons solícitos.;servico
Comida boa, ambiente bom, preço justo, atendimento rápido, estacionamento gratuito.;servico
Comida boa, ambiente bonito, atendimento cordial.;servico
Comida boa, atendimento bom, lugar muito chamativo e limpo.;servico
Comida boa, atendimento bom, preço justo, só falta viabilizar estacionamento pra o cliente!!;servico
Comida Boa, atendimento excelente, ambiente muito agradável, musica ao vivo, preço  razoável, recomendo.;servico
Comida boa, bom atendimento, cerveja gelada.;servico
Comida boa, localização excelente, atende muito bem.;servico
Comida boa, lugar agradável, bom atendimento, brinquedoteca, vale a pena ir.;servico
Comida boa, mas atendimento péssimo, a um altíssimo custo!!!!;servico
Comida boa, porém a demora acabou deixando a experiência ruim.;servico
Comida boa, preços bons, local bom, não há estacionamento, garçons perdidos..;servico
Comida cearense de primeira, acompanhado de um ambiente agradável, bom atendimento, climatização, e boa localização.;servico
Comida com paladar médio, nada demais e sugiro que não vá com fome, pois a comida demora pra chegar e o prato é super mal servido!;servico
Comida de boa qualidade atendimento excelente pelo Phelipe.;servico
Comida de boa qualidade, ótimo atendimento ambiente muito agradável!;servico
Comida de ótima qualidade e com  funcionários bem educados.;servico
Comida de qualidade .. funcionários educados Boa estrutura.;servico
Comida de qualidade, bom atendimento e preço acessível.;servico
Comida de qualidade, excelente atendimento, e cerveja geladinha.;servico
Comida deliciosa e atendimento maravilhoso.;servico
Comida deliciosa e ótimo atendimento do Edson Jr. Restaurante detentor de notas únicas e individualidade fenomenal, seja em gastronomia da terra quanto do mar.;servico
Comida deliciosa, ambiente agradável e funcionários atenciosos.;servico
Comida deliciosa, atendimento de qualidade.;servico
Comida deliciosa, atendimento muito bom e preço razoavelmente justo.;servico
Comida deliciosa, atendimento nota 10, pratos fartos e a apresentação do prato excelente, tudo separado e bem arrumadinho.;servico
Comida deliciosa, atendimento ótimo e agora estão com varias promoções pra almoço e jantar.;servico
Comida deliciosa, sem duvida a melhor da cidade mas o mais impressionante é o atendimento excepcional! ?;servico
Comida deliciosa, variedades de pratos quentes e salada, bom preço, atendimento maravilhoso, banheiro limpinho, ar condicionado 2 ambientes.;servico
Comida diversificada, atendimento muito bom e agilidade na elaboração dos pratos.;servico
Comida e atendimento de primeira.;servico
Comida espetacular com sabor de comida caseira mesmo, atendimento cordial, preço muito bom.;servico
Comida espetacular e atendimento excelente.;servico
Comida excelente ... preço adequado, os pratos servem bem... ambiente agradável e famiar... atendimento excelente.;servico
Comida excelente e atendimento também excelente!;servico
Comida excelente e o atendimento do Jeilson foi melhor ainda.;servico
Comida excelente, atendimento de alto padrão, agradecimento especial ao Michel que nos atendeu muito bem.;servico
Comida excelente, atendimento impecável seguindo todos os protocolos de segurança.;servico
Comida excelente, atendimento muito bom e uma vista única!;servico
Comida excelente, bonita decoração, música ambiente de qualidade e ótimo atendimento.;servico
Comida excelente, em um ambiente bonito, agradável e acolhedor, com atendimento muito bom e preço justo.;servico
Comida excelente, porém o atendimento pós covid me surpreendeu ( não sei se era garcon novato) enfim não tive uma boa experiência, não me senti tendo o padrão de atendimento pelo qual paguei.;servico
Comida extremamente boa e ótimo atendimento.;servico
Comida farta e saborosa, preços ótimos, atendimento satisfatório, ambiente familiar.;servico
Comida gostosa, atendimento agradável, ambiente aconchegante, preço adequado, local limpo, climatizado, de fácil acesso e com muitas vagas p/ estacionamento.;servico
Comida gostosa, limpeza externa boa, preço justo pendendo pro barato e atendimento regular!;servico
Comida gostosa, mas um pouco demorado.;servico
Comida impecável boa carta de vinhos .Local muito bonito e bom atendimento.;servico
Comida incrível, preço honesto e atendimento espetacular.;servico
Comida maravilhosa , destaque para o bacalhau em posta (melhor bacalhau q já comi) vinho tem alto custo , bom atendimento.;servico
Comida maravilhosa como sempre e adoramos o atendimento do garçom Adriano que foi super simpático na entrega das nossas bebidas.;servico
Comida maravilhosa e atendimento maravilhoso... Fazia tempo que não era atendida tão bem.;servico
Comida maravilhosa e excelente atendimento.;servico
Comida maravilhosa, drinks ótimos, atendimento show, preço justo, bar excelente, barman Acipar top.;servico
Comida muito boa atendimento bom e rápido .;servico
Comida muito boa, ambiente agradavel e otimo atendimento (em especial a Rosi) ?;servico
Comida muito boa, ambiente rústico e muito agradável, ótima pedida pra happy hour, às vezes deixa a desejar no atendimento.;servico
Comida muito boa, área externa agradável, o pedido não demorou muito pra chegar.;servico
Comida muito boa, atendimento excelente com um cardápio diversificado e ambiente bem agradável, recomendável para família ou para um jantar romântico.;servico
Comida muito boa, serviço de primeira, bons vinhos.;servico
Comida muito saborosa, bom atendimento e pizzas deliciosas.;servico
Comida muito saborosa, ótimo atendimento, uma experiência gastronômica maravilhosa.;servico
Comida ok, atendimento bom.;servico
Comida ótima com um bom preço, e um ótimo atendimento.;servico
Comida ótima e atendimento melhor ainda é ambiente agradável.;servico
comida ótima, mas custo benefício ruim... e o atendimento tambem.;servico
Comida regional bem servida com um atendimento muito bom.;servico
Comida regional boa e recepção agradável.;servico
Comida regional de qualidade, boas opções no buffet e atendimento de qualidade.;servico
Comida regional de qualidade, extremamente saborosa, ambiente agradável e um bom atendimento.;servico
Comida regional muito cara , atendimento muito ruim , precissa fazer fila para tapiocas e sanduche , variedade de pães muito limitada!;servico
Comida saborosa e bem servida, preço justo e atendimento ótimo.;servico
Comida saborosa, ambiente agradável, atendimento excelente do funcionário Fernando que não deixou a desejar.;servico
Comida saborosa, bom atendimento e bom custo/benefício.;servico
Comida saborosa, bom atendimento e preço acessível.;servico
Comida saborosa, suco natural delicioso, recepção excelente, tudo muito limpo e enfeitado, atendentes prestativos e atenciosos.;servico
Comida sensacional, ambiente climatizado, excelente atendimento, Recomendo para quem quiser vir a Manaus e experimentar os pratos amazônicos como o manauara prepara.;servico
Comida variada, deliciosa e em porções boas, preço bom, cerveja gelada e a muitas cachaças de diversas marcas e sabores, apenas o atendimento que não é 100%.;servico
Comida vem rápido e com uma boa aparência, mas o sabor deixa muito a desejar para o preço alto que é cobrado.;servico
Como muitos estabelecimentos em Manaus, este possui um atendimento péssimo.;servico
Como sempre, fui muito bem atendido na Búfalo, mesmo atualmente que estão com promoção de 2ª a 6ª, o padrão da comida e atendimento continuam os mesmos Acho que poderia ter mais opção na tábua de frios para do salad bar, mas isso seria só;servico
Conhecendo a grande maioria se não todos em Manaus , aqui são servidas  carnes variadas no ponto que desejar e acompanhamentos adequados, com ótimo preço, maitres e garçons  atenciosos.;servico
Coqueiro verde sempre excelente e o Brian Simão presta um atendimento sensacional.;servico
Cortes maravilhosos, atendimento top!!;servico
Criatividade culinária distribuída num cardápio vasto com sabores e aromas do nosso País e um atendimento de uma delicadeza intimista que nos faz se sentir em casa.;servico
Cristiano Brito ótimo atendimento,gente boa!;servico
Culinária impecável, ambiente sofisticado, atendimento muito bom.;servico
Custo incompatível com os serviços e refeição oferecidos.;servico
De A a Z, desde o atendimento sem o mínimo de preparo para uma simples venda dos pratos da casa, a bebida (cerveja quente) e.;servico
Decoração temática com móveis, brinquedos , objetos antigos e muitas guitarras tudo isso somado a um bom atendimento.;servico
Demora no atendimento cerveja quente refrigerante quente .. e hambúrguer salgado  resumindo péssimo.;servico
Demora no atendimento e um lugar quente.;servico
Denys ótimo atendente.;servico
Depois de andar uns 40 metros deparamos com uma porta que não abre,tivemos que dar um volta e entrar pela porta principal,dai fomos ate o balcão e colocamos a comida chegamos no balcão de carnes ,onde encontramos uma grande resistencia e nos servir as carne de qualidade inferior fria e sem opção.;servico
Destaco o rápido atendimento.;servico
Detalhe que não haviam mais de 5 mesas ocupadas, então fico imaginando a bagunça que deve ser num dia movimentado, e ainda tinha uma parte no restaurante (nos fundos) que estava uma bagunça, parecia um escritório desorganizado, passou uma péssima impressão.;servico
Dois pontos fracos: o preparo dos pratos é lento e o restaurante é pequeno.;servico
Drinks gostosos, pratos pra crianças e alternativas para quem não come peixe.;servico
É desumano dar 5 estrelas para um atendimento único e uma pessoa que vale pelo universo inteiro.;servico
É sempre lotado por oferecer ótimos cafés, e atendimento (no caixa) de boa qualidade, o que leva o cliente a se sentir confortável para conversar, observar o lugar e colocar o papo em dia com os amigos.;servico
É também um ambiente acolhedor, com excelente atenção à mesa.;servico
E Tem problemas para servir pizza em rodízio quando a mesa é grande, não estão preparados para muita gente ao mesmo tempo, apesar de possuírem um salão razoavelmente grande.;servico
É um bom restaurante, mas geralmente domingo o atendimento não é bom.;servico
É um excelente lugar, recomendo demais, um lugar aconchegante e um atendimento impecável.;servico
É um restaurante típico da culinária amazônica, porém sofisticado, garçons educados, a costela de tambaqui com baião de dois é maravilhosa, aliás tudo é bom, nos finais de semana é bom chegar cedo por volta de 11:30 pois.;servico
E um verdadeiro Piracaia tudo de bom limpo arrumado e bom atendimento comida muito boa e preço acessível vale apena levar amigos e familiares.;servico
É uma peixaria muito gostosa mas o atendimento é péssimo.;servico
Eles tinham 6 cozinheiros de linha visíveis @ todos os tempos, as mesas eram limpas rapidamente e ninguém parecia encontrar garçons difíceis de encontrar.;servico
Encomendo ótimo ambiente excelente atendimento.;servico
Entrada com um couvert excelente e o melhor camarão e ainda mais com um atendimento  De alto nível  feito pelo Rodrigo Uchoa.;servico
Entradas apenas grandes, tentei falar com a gerente para fazer meia entrada pois TODAS...vem grande quantidade, e a mesma falou que não seria possível….;servico
Equipe muito atenciosa, comida deliciosa, local de fácil acesso, possui estacionamento.;servico
Erick e Belém melhor dos melhores de bom .. super atencioso .. dedicado em atender bem .. parabéns.. super recomendo !!;servico
Erick é muito gente boa e o Guilherme também.;servico
Espaço excelente amplo e boa recepção da  Eliandra, pérola, Andreza e Geiza e atendimento em mesa pelo Senna!!;servico
Espaço fino, requintado, atendimento ágil, melhores tortas, doces e salgados de Manaus.;servico
Espaço legal, atendimento bom.;servico
Espaço maravilhoso,  comida deliciosa,  ótimo atendimento.;servico
Espaço super agradável, atendimento excelente e comida deliciosa.;servico
Espaço um pouco pequeno mas um ambiente aconchegante, bom atendimento e pizzas deliciosas.;servico
Espaçoso, ótimo atendimento,  preço super acessível, ótimo serviço de rodízio!;servico
Especial menção ao Garçon KAIQUE ALVEZ, que é nota dez!;servico
Esse restaurante me surpreendeu pela sua faixada um pouco apagada, quando entramos surpresa comida muito boa atendimento muito bom e o preço justo!;servico
estacionamento amplo, atendimento exclusivo, comida adorável e o preço acessível!;servico
Estão de parabéns, além de um atendimento excelente pelo garçom Filipe Farias e ambiente agradável, os pratos com camarão são mravilhosos, e recomendo pedirem a torta trufada.;servico
Estava gostoso, atendimento bom e não deixou nada a desejar.;servico
Este restaurante tem como atrativo uma das melhores picanhas no bafo de manaus, tem também um arroz com brócolis que é uma delícia, o atendimento é bem rápido nos dias normais, mas no caso de feriados e datas comemorativas voçe vai pegar uma bela de.;servico
Estive la esta semana que passou e pedimos picanha e costela por peso Estava muito bom com preço bem aceitavel Serviço bom e carne bem feita.;servico
Estivemos no coco bambu para conemorarmos o aniversário de uma amiga,  fomos atendidos pelo garçom  Rodrigo Uchoa excelente,  rapido, ótima memória rsrs, prato Praia de Olinda  estava delicioso, ambiente agradável e aconchegante.;servico
Evidente que não seria esse motivo mas seguramente foi uma experiência encantadora e recomendo vivamente .. em combinação ou independente de ir à praia de ponta negra que está muito bonita , nada melhor que coroar com a experiência gustativa do maravilhoso camarão e serviço.;servico
Evite almoçar aqui em dias de grande movimento no shopping porque, por se tratar de um alimento feito na hora, vai demorar muito pra ficar pronto.;servico
Excelente ambiente , música não atrapalha as conversas paralelas e o atendimento excelente obrigada Fabrício pela atenção a nossa mesa ,mais atendentes como vc .;servico
Excelente ambiente e atendimento, comida muito boa.;servico
EXCELENTE ambiente,  serviço de salão ótimo, porém acredito que por motivo da quantidade de pessoas a serem servidas ao mesmo tempo, salão lotado, com o isso palato não  difunde de alguns restaurantes comuns.;servico
Excelente ambiente, atendimento perfeito.;servico
Excelente ambiente, atendimento, e a comida é divina!;servico
Excelente ambiente, com serviço de auto padrão, grande variedade de opções no cardápio e atenção especial para frutos do mar.;servico
Excelente ambiente, mas atendimento precisa melhorar, ponto positivo para banheiros bem limpos e cheirosos e negativo pras recepcionistas que liberam as reservas (filas de mais de 30min);servico
Excelente atendimento.;servico
Excelente atendimento  Eu e minha família fomos muito bem atendidos Parabéns a recepção Tive um ótimo atendimento pelo Garson Bruno Comida maravilhosa e ainda tivemos uma mesa ótima escolhida pela recepcionista joici que também está de parabéns Obrigado coco bambu...;servico
excelente atendimento comemoramos o aniversário da nossa irmã Maria muito bom atendimento agradeço a churrascaria bufalo e recomendo ela.;servico
Excelente atendimento comida saborosa preço bem acessível, ambiente agradável.;servico
Excelente atendimento das garçonetes venezuelanas, excelente atendimento dos churrasqueiros, delicioso pão de alho, ótima variedade e sabor das comidas do self-service - só houve dois detalhes negativos: 1- a ilha das saladas frias estava descoberta e havia moscas sobrevoando e pousando nas verduras e legumes.;servico
Excelente atendimento do Emanuel Carioca !;servico
Excelente atendimento do Garçom Edson, Prato Coco Bambu muito bem servido e cremoso como prometido.;servico
Excelente atendimento do Rafael Vieira, lugar maravilhoso e aconchegante.;servico
Excelente atendimento do Rafael Viera Ambiente bonito, musica prazerosa.;servico
Excelente atendimento do Sr Vinícius!!!;servico
Excelente atendimento e a comida realmente muito boa.;servico
Excelente atendimento e com culinária inigualável, cuja diversidade, não poderia se sobrepor aos peixes regionais.;servico
Excelente atendimento e comida amazônica com toque requintado.;servico
Excelente atendimento e lugar agradável!!!;servico
Excelente atendimento é maravilhoso acompanhamento , e ótimas sugestões para nosso momento entre Irmãs.;servico
Excelente atendimento e o principal, pizza exageradamente saborosa!;servico
Excelente atendimento e preço justo.;servico
Excelente atendimento é uma comida maravilhosa.;servico
Excelente atendimento feito pelo garçom Júnior.;servico
Excelente atendimento principalmente do garçom que nos atendeu ( Pablo), a comida tava impecável e uma delícia!;servico
Excelente atendimento!;servico
Excelente atendimento, ambiente maravilhoso e comida sensacional!;servico
Excelente atendimento, ambiente, comida, bebida e preço justo por tudo isso.;servico
Excelente atendimento, boa carta de vinhos, pratos preparados sob a batuta do chef Felipe.;servico
Excelente atendimento, boas carnes, local para uma boa reunião de negócios e curtir com a família !!;servico
Excelente atendimento, cardápio incrível.;servico
Excelente atendimento, carta de vinhos com ótimo custo benefício, peixes e tudo muito saboroso.;servico
Excelente atendimento, com comida de qualidade, que utiliza plantas alimentícias não convencionais (PANC) de uma forma muito inteligente e saborosa.;servico
Excelente atendimento, comida gostosa.;servico
Excelente atendimento, comida muito gostosa parabéns.;servico
Excelente atendimento, culinária impecável, ambiente bonito, apesar de não ser climatizado o clima ambiente é agradável, quanto aos preços.., estão na média das peixarias de Manaus, com exceção das sobremesas que está fora da realidade, uma fatia de pudim a R$ 15 reais acho muito caro, sem contar que são poucas opções de sobremesa, um outro ponto que tenho que parabenizar é o fato de disponibilizarem um lugar agradável para aguardar enquanto não dispõem de mesas desocupadas, muito bem organizado.;servico
Excelente atendimento, está de parabéns a senhora Ketherin.;servico
Excelente atendimento, local limpo, clareza e paciência para explicar o prato, preço dentro do valor de mercado.;servico
Excelente atendimento, muitas opções, ótimo tempero.;servico
Excelente atendimento, o melhor que já tivemos no coco bambu.;servico
Excelente atendimento, pratos bem personalizados.. um excelente lugar para quem quer fugir do padrão, o ambiente super agradável e temático conforme as datas comemorativas, Recomendo.;servico
Excelente atendimento, preço bom e na minha opinião o mais saboroso.;servico
Excelente atendimento, preço justo e vale a pena provar a panelinha goiana!;servico
Excelente atendimento, preço justo, rodízio variado de pizzas entre outras delícias e estacionamento próprio.;servico
Excelente atendimento, serviço muito rápido e tudo uma delícia...;servico
excelente atendimento, td maravilhoso parabéns.;servico
Excelente atendimento, variedade e preço justo.;servico
Excelente atendimento,lugar aconchegante.;servico
Excelente atendimento.;servico
Excelente atendimento... parabéns coco bambu.;servico
Excelente bar com boa música, porem o atendimento é um pouco demorado e o local é bem apertado.;servico
Excelente café regional, tudo maravilhoso, atendimento muito bom, o x-caboquinho muito bom, bananas fritas deliciosas, tapiocas maravilhosa, só e uma pena funcionar nos fim de semana.;servico
Excelente churrasco!Atendimento ágil e cordial.Preço justo pela qualidade dos serviços.Uma grande variedade de carnes.Super indico.;servico
Excelente comida (muito camarão), sobremesa sensacional, ambiente agradável e o atendimento é de primeira com o sr. SENNA.;servico
Excelente comida, amei , fomos muito bem atendidos pelo garçom Izequiel rapaz muito atencioso e com ótimo bom humor, ambiente agradável, comida bem servida e rápida. ?;servico
Excelente comida, atendimento da Ketherin muito bom, educada e prestativa.;servico
Excelente comida, bom atendimento.Pratos típicos, ambiente agradável, sobremesa deliciosas.;servico
Excelente comida, bom preço, pratos variados e ótimo atendimento.;servico
Excelente comida, local agradável, bom atendimento.;servico
Excelente comida, preço justo pelo que foi oferecido, sem falar no atendimento excelente do garçom Pablo.;servico
Excelente custo benefício, sushi ótimo e atendimento excelente.;servico
Excelente custo x benefício, hamburguer artesanal e atendimento massa!;servico
Excelente estrutura,  não sou exigente e qualidade do serviço é legal, as pizzas numa escala de 1 a 10, dou nota 8.;servico
Excelente experiência no Restaurante Coco Bambu Manaus, comida excelente, garçon Venicius muito prestativo, e som ao vivo de muita qualidade.;servico
Excelente local, equipe de atendimento super atenciosa... Gostei muitíssimo!;servico
Excelente local?ambiente agradável, atendimento de qualidade e refeição saborosa.;servico
Excelente localização, cardápio regional maravilhoso e um ótimo atendimento!;servico
Excelente localização, ótimo atendimento, comida muito gostosa!;servico
Excelente lugar, bom serviço e a comida muito boa.;servico
Excelente lugar, confortável com bom atendimento e variedade de comidas saborosas.;servico
Excelente lugar, fomos muito bem atendidos pelo Anderson Ferreira ?;servico
Excelente opção gastronômica e para quem gosta de cervejas artesanais, tem algumas com o rótulo do próprio Dedé, neste dia destaco o atendimento da funcionária Eliana que nossa atendeu com muita eficiência e simpatia, inclusive quando percebeu que o queijo coalho estava queimado embaixo trocou.;servico
Excelente opção para quem está em Manaus, dentro do Manauara shopping, possui uma excelente infraestrutura de atendimento, comida bem preparada, apesar de ser um pouco mal servida, e bebidas muito bem feitas.;servico
